2018-10-02T06:31:39.869Z;7649.75;2;Offer;
2018-10-02T06:31:40.828Z;7649.5;1;Bid;
2018-10-02T06:31:41.401Z;7649.5;1;Bid;
2018-10-02T06:31:44.112Z;7649.5;1;Bid;
2018-10-02T06:31:44.110Z;7649.75;1;;
2018-10-02T06:31:45.256Z;7649.75;1;;
2018-10-02T06:31:46.142Z;7649.5;1;Bid;
2018-10-02T06:31:46.753Z;7649.75;1;Offer;
2018-10-02T06:31:47.324Z;7650;1;Offer;
2018-10-02T06:31:47.850Z;7650;1;Offer;
2018-10-02T06:31:47.850Z;7650;1;Offer;
2018-10-02T06:31:49.446Z;7650;1;Bid;
2018-10-02T06:31:49.669Z;7650;1;Bid;
2018-10-02T06:31:49.726Z;7650;1;Bid;
2018-10-02T06:31:49.726Z;7650;1;Bid;
2018-10-02T06:31:50.734Z;7650;1;Bid;
2018-10-02T06:31:50.974Z;7650;1;Bid;
2018-10-02T06:31:51.286Z;7650;1;Bid;
2018-10-02T06:31:51.737Z;7650;1;Offer;
2018-10-02T06:31:51.737Z;7650;1;Offer;
2018-10-02T06:31:52.738Z;7650;1;Offer;
2018-10-02T06:31:52.738Z;7650;1;Offer;
2018-10-02T06:31:54.188Z;7650;1;Bid;
2018-10-02T06:31:54.795Z;7650;1;Bid;
2018-10-02T06:31:55.365Z;7650;1;Bid;
2018-10-02T06:31:56.270Z;7650.25;1;Offer;
2018-10-02T06:31:56.270Z;7650.25;1;Offer;
2018-10-02T06:31:58.065Z;7650.25;1;Offer;
2018-10-02T06:31:58.065Z;7650.25;1;Offer;
2018-10-02T06:31:58.494Z;7650.25;2;Bid;
2018-10-02T06:31:58.801Z;7650.25;2;Bid;
2018-10-02T06:31:59.015Z;7650.25;2;Bid;
2018-10-02T06:31:59.781Z;7650.25;1;;
2018-10-02T06:32:00.110Z;7650.25;1;;
2018-10-02T06:32:00.610Z;7650.5;1;;
2018-10-02T06:32:01.405Z;7650.5;1;;
2018-10-02T06:32:01.571Z;7650.75;1;Bid;
2018-10-02T06:32:02.166Z;7650.75;1;Bid;
2018-10-02T06:32:02.611Z;7650.5;1;;
2018-10-02T06:32:02.706Z;7650.25;1;Bid;
2018-10-02T06:32:03.497Z;7650.25;1;;
2018-10-02T06:32:03.494Z;7650.5;1;Bid;
2018-10-02T06:32:03.783Z;7650.5;1;Bid;
2018-10-02T06:32:03.969Z;7650.5;1;Bid;
2018-10-02T06:32:04.500Z;7650.5;1;Bid;
2018-10-02T06:32:04.543Z;7650.5;1;Bid;
2018-10-02T06:32:04.543Z;7650.5;1;Bid;
2018-10-02T06:32:05.735Z;7650.5;1;Bid;
2018-10-02T06:32:06.012Z;7650.5;1;Bid;
2018-10-02T06:32:06.471Z;7650.5;1;;
2018-10-02T06:32:08.770Z;7650.25;1;Bid;
2018-10-02T06:32:09.205Z;7650.25;1;Bid;
2018-10-02T06:32:09.205Z;7650.25;1;Bid;
2018-10-02T06:32:10.873Z;7650.5;1;;
2018-10-02T06:32:12.810Z;7650.5;1;Bid;
2018-10-02T06:32:13.094Z;7650.5;1;Bid;
2018-10-02T06:32:13.360Z;7650.5;1;Bid;
2018-10-02T06:32:13.618Z;7650.75;1;Bid;
2018-10-02T06:32:14.455Z;7650.75;1;Bid;
2018-10-02T06:32:15.974Z;7650.75;1;Bid;
2018-10-02T06:32:17.596Z;7651;2;Bid;
2018-10-02T06:32:17.596Z;7651;2;Bid;
2018-10-02T06:32:17.596Z;7651;2;Bid;
2018-10-02T06:32:17.596Z;7651;2;Bid;
2018-10-02T06:32:20.292Z;7651;2;Bid;
2018-10-02T06:32:20.469Z;7651.25;1;Bid;
2018-10-02T06:32:20.800Z;7651.25;1;Bid;
2018-10-02T06:32:21.118Z;7651.25;1;Bid;
2018-10-02T06:32:21.118Z;7651.25;1;Bid;
2018-10-02T06:32:21.643Z;7651.5;1;Bid;
2018-10-02T06:32:22.061Z;7651.5;1;Bid;
2018-10-02T06:32:22.150Z;7651.5;1;Bid;
2018-10-02T06:32:22.150Z;7651.5;1;Bid;
2018-10-02T06:32:22.150Z;7651.5;1;Bid;
2018-10-02T06:32:22.150Z;7651.5;1;Bid;
2018-10-02T06:32:25.148Z;7651.5;1;Bid;
2018-10-02T06:32:25.422Z;7651.75;1;Bid;
2018-10-02T06:32:25.806Z;7651.75;1;Bid;
2018-10-02T06:32:26.015Z;7651.75;1;Bid;
2018-10-02T06:32:26.199Z;7651.75;1;Offer;
2018-10-02T06:32:27.634Z;7651.75;1;Offer;
2018-10-02T06:32:27.772Z;7651.5;1;Offer;
2018-10-02T06:32:28.121Z;7651.5;1;;
2018-10-02T06:32:29.850Z;7651.5;1;Offer;
2018-10-02T06:32:30.240Z;7651.5;1;Bid;
2018-10-02T06:32:31.109Z;7651.5;1;;
2018-10-02T06:32:33.686Z;7651.25;1;Bid;
2018-10-02T06:32:34.914Z;7651.25;1;Bid;
2018-10-02T06:32:35.175Z;7651.25;1;Bid;
2018-10-02T06:32:35.542Z;7651.25;1;Offer;
2018-10-02T06:32:36.609Z;7651.25;1;Bid;
2018-10-02T06:32:36.609Z;7651.25;1;Bid;
2018-10-02T06:32:37.044Z;7651.25;1;Bid;
2018-10-02T06:32:38.659Z;7651.5;1;Offer;
2018-10-02T06:32:39.044Z;7651.5;1;Bid;
2018-10-02T06:32:41.106Z;7651.5;1;Bid;
2018-10-02T06:32:41.515Z;7652;1;Offer;
2018-10-02T06:32:41.515Z;7652;1;Offer;
2018-10-02T06:32:43.031Z;7652;1;Offer;
2018-10-02T06:32:43.151Z;7651.75;1;;
2018-10-02T06:32:44.266Z;7651.75;1;Offer;
2018-10-02T06:32:44.997Z;7651.75;1;Offer;
2018-10-02T06:32:46.187Z;7651.75;1;Offer;
2018-10-02T06:32:46.434Z;7651.5;1;Bid;
2018-10-02T06:32:47.343Z;7651.75;1;Offer;
2018-10-02T06:32:47.413Z;7651.5;2;Bid;
2018-10-02T06:32:47.810Z;7651.5;2;Bid;
2018-10-02T06:32:48.503Z;7651.25;1;;
2018-10-02T06:32:48.836Z;7651.25;1;;
2018-10-02T06:32:48.985Z;7651.25;1;;
2018-10-02T06:32:48.985Z;7651.25;1;;
2018-10-02T06:32:52.118Z;7651.75;1;Bid;
2018-10-02T06:32:52.713Z;7651.75;1;Bid;
2018-10-02T06:32:53.986Z;7651.75;1;Bid;
2018-10-02T06:32:54.691Z;7651.75;1;Bid;
2018-10-02T06:32:54.691Z;7651.75;1;Bid;
2018-10-02T06:32:54.691Z;7651.75;1;Bid;
2018-10-02T06:32:55.834Z;7651.75;1;Bid;
2018-10-02T06:32:57.118Z;7651.75;1;Bid;
2018-10-02T06:33:00.118Z;7651.75;1;Bid;
2018-10-02T06:33:01.145Z;7651.75;1;Bid;
2018-10-02T06:33:01.642Z;7651.75;1;;
2018-10-02T06:33:01.633Z;7652.25;1;Bid;
2018-10-02T06:33:01.633Z;7652.25;1;Bid;
2018-10-02T06:33:02.147Z;7652.25;1;Bid;
2018-10-02T06:33:02.900Z;7652.25;1;Bid;
2018-10-02T06:33:02.994Z;7652.25;1;Bid;
2018-10-02T06:33:03.175Z;7652.25;1;Offer;
2018-10-02T06:33:03.644Z;7652.25;1;Offer;
2018-10-02T06:33:05.218Z;7652.25;1;Bid;
2018-10-02T06:33:06.672Z;7652.25;1;Bid;
2018-10-02T06:33:08.175Z;7652.25;1;Bid;
2018-10-02T06:33:08.837Z;7652.25;1;Bid;
2018-10-02T06:33:08.535Z;7652.25;1;Bid;
2018-10-02T06:33:09.737Z;7652.25;1;;
2018-10-02T06:33:10.121Z;7652.25;1;;
2018-10-02T06:33:11.398Z;7652.25;1;Bid;
2018-10-02T06:33:11.398Z;7652.25;1;Bid;
2018-10-02T06:33:11.398Z;7652.25;1;Bid;
2018-10-02T06:33:13.625Z;7652.25;1;;
2018-10-02T06:33:13.625Z;7652.25;1;;
2018-10-02T06:33:13.625Z;7652.25;1;;
2018-10-02T06:33:13.625Z;7652.25;1;;
2018-10-02T06:33:21.132Z;7652.25;1;Bid;
2018-10-02T06:33:21.420Z;7652.25;1;Bid;
2018-10-02T06:33:22.187Z;7652.25;1;;
2018-10-02T06:33:23.869Z;7652;1;Bid;
2018-10-02T06:33:23.869Z;7652;1;Bid;
2018-10-02T06:33:23.869Z;7652;1;Bid;
2018-10-02T06:33:25.750Z;7652;1;Bid;
2018-10-02T06:33:26.329Z;7652;2;Bid;
2018-10-02T06:33:26.757Z;7652;2;Bid;
2018-10-02T06:33:27.331Z;7652;2;Bid;
2018-10-02T06:33:28.332Z;7652;2;;
2018-10-02T06:33:28.505Z;7651.75;1;;
2018-10-02T06:33:29.176Z;7651.75;1;Bid;
2018-10-02T06:33:29.176Z;7651.75;1;Bid;
2018-10-02T06:33:31.332Z;7651.75;1;;
2018-10-02T06:33:32.300Z;7651.75;1;Offer;
2018-10-02T06:33:32.300Z;7651.75;1;Offer;
2018-10-02T06:33:33.767Z;7651.75;1;Offer;
2018-10-02T06:33:33.999Z;7651.75;1;Offer;
2018-10-02T06:33:34.754Z;7651.75;1;;
2018-10-02T06:33:37.769Z;7651.75;1;Bid;
2018-10-02T06:33:37.769Z;7651.75;1;Bid;
2018-10-02T06:33:38.466Z;7651.75;1;Bid;
2018-10-02T06:33:39.106Z;7651.75;1;Bid;
2018-10-02T06:33:39.294Z;7651.75;1;Bid;
2018-10-02T06:33:41.010Z;7651.75;1;;
2018-10-02T06:33:41.009Z;7651.75;1;;
2018-10-02T06:33:41.009Z;7651.75;1;;
2018-10-02T06:33:41.009Z;7651.75;1;;
2018-10-02T06:33:43.265Z;7651.75;1;Offer;
2018-10-02T06:33:45.085Z;7651.5;1;;
2018-10-02T06:33:45.316Z;7651.5;1;;
2018-10-02T06:33:45.316Z;7651.5;1;;
2018-10-02T06:33:46.575Z;7651.5;1;Bid;
2018-10-02T06:33:46.575Z;7651.5;1;Bid;
2018-10-02T06:33:48.400Z;7651.5;1;Bid;
2018-10-02T06:33:48.760Z;7651.5;1;Bid;
2018-10-02T06:33:49.183Z;7651.5;1;Bid;
2018-10-02T06:33:49.343Z;7651.5;1;;
2018-10-02T06:33:49.343Z;7651.5;1;;
2018-10-02T06:33:50.677Z;7651.5;1;;
2018-10-02T06:33:51.184Z;7651.5;1;;
2018-10-02T06:33:52.852Z;7652;1;Offer;
2018-10-02T06:33:53.033Z;7652;1;Offer;
2018-10-02T06:33:53.387Z;7652;1;Offer;
2018-10-02T06:33:54.207Z;7652;1;Offer;
2018-10-02T06:33:55.845Z;7651.25;1;Offer;
2018-10-02T06:33:56.007Z;7651.25;1;Offer;
2018-10-02T06:33:56.671Z;7651.25;1;Offer;
2018-10-02T06:33:56.851Z;7650.75;1;Offer;
2018-10-02T06:33:57.022Z;7650.25;1;Bid;
2018-10-02T06:33:57.189Z;7650.25;1;Bid;
2018-10-02T06:33:57.541Z;7650.25;1;;
2018-10-02T06:33:58.189Z;7650.75;1;Offer;
2018-10-02T06:33:58.363Z;7650.75;1;;
2018-10-02T06:33:59.293Z;7650.75;1;Bid;
2018-10-02T06:33:59.848Z;7650.75;1;Bid;
2018-10-02T06:34:00.125Z;7650.75;1;Bid;
2018-10-02T06:34:00.207Z;7650.75;1;;
2018-10-02T06:34:00.203Z;7651;1;Bid;
2018-10-02T06:34:00.203Z;7651;1;Bid;
2018-10-02T06:34:00.526Z;7651;1;Bid;
2018-10-02T06:34:00.526Z;7651;1;Bid;
2018-10-02T06:34:00.526Z;7651;1;Bid;
2018-10-02T06:34:01.920Z;7651;1;Bid;
2018-10-02T06:34:01.920Z;7651;1;Bid;
2018-10-02T06:34:02.313Z;7651.5;1;Offer;
2018-10-02T06:34:02.543Z;7651.5;1;Bid;
2018-10-02T06:34:02.427Z;7651.75;1;;
2018-10-02T06:34:02.427Z;7651.75;1;;
2018-10-02T06:34:02.973Z;7651.5;1;;
2018-10-02T06:34:02.973Z;7651.5;1;;
2018-10-02T06:34:03.244Z;7651.25;1;Bid;
2018-10-02T06:34:04.358Z;7651.25;1;Bid;
2018-10-02T06:34:04.599Z;7651.25;1;;
2018-10-02T06:34:04.599Z;7651.25;1;;
2018-10-02T06:34:04.599Z;7651.25;1;;
2018-10-02T06:34:04.599Z;7651.25;1;;
2018-10-02T06:34:06.466Z;7651.25;1;;
2018-10-02T06:34:06.914Z;7651.25;1;;
2018-10-02T06:34:06.912Z;7651.75;1;;
2018-10-02T06:34:07.225Z;7651.75;1;Offer;
2018-10-02T06:34:08.343Z;7651.5;1;;
2018-10-02T06:34:08.574Z;7651.5;1;;
2018-10-02T06:34:08.782Z;7651.5;1;Bid;
2018-10-02T06:34:08.907Z;7651.5;1;Bid;
2018-10-02T06:34:09.388Z;7651.5;1;Bid;
2018-10-02T06:34:09.668Z;7651.5;1;;
2018-10-02T06:34:10.251Z;7651.5;1;;
2018-10-02T06:34:10.251Z;7651.5;1;;
2018-10-02T06:34:11.354Z;7651.5;1;Offer;
2018-10-02T06:34:11.850Z;7651.5;1;Offer;
2018-10-02T06:34:13.401Z;7651.5;1;;
2018-10-02T06:34:15.189Z;7651.25;1;Bid;
2018-10-02T06:34:15.837Z;7651.5;1;;
2018-10-02T06:34:16.155Z;7651.5;1;;
2018-10-02T06:34:16.510Z;7651.75;1;Offer;
2018-10-02T06:34:16.746Z;7651.75;1;;
2018-10-02T06:34:17.061Z;7651.75;1;;
2018-10-02T06:34:17.061Z;7651.75;1;;
2018-10-02T06:34:20.218Z;7651.75;1;Offer;
2018-10-02T06:34:20.568Z;7651.5;1;Offer;
2018-10-02T06:34:20.749Z;7651.5;1;Offer;
2018-10-02T06:34:22.863Z;7651.5;1;;
2018-10-02T06:34:23.231Z;7651.5;1;;
2018-10-02T06:34:23.367Z;7651.5;1;Bid;
2018-10-02T06:34:23.492Z;7651.75;1;;
2018-10-02T06:34:23.811Z;7651.75;1;Offer;
2018-10-02T06:34:23.937Z;7651.75;1;Offer;
2018-10-02T06:34:25.011Z;7651.75;1;Offer;
2018-10-02T06:34:27.241Z;7651.25;1;Offer;
2018-10-02T06:34:28.642Z;7651.25;1;Bid;
2018-10-02T06:34:29.161Z;7651.25;1;Bid;
2018-10-02T06:34:29.621Z;7651.25;1;Bid;
2018-10-02T06:34:29.927Z;7651.25;1;Bid;
2018-10-02T06:34:30.299Z;7651.25;1;Bid;
2018-10-02T06:34:30.936Z;7651.25;1;;
2018-10-02T06:34:32.077Z;7651.25;1;;
2018-10-02T06:34:32.217Z;7651.25;1;;
2018-10-02T06:34:32.217Z;7651.25;1;;
2018-10-02T06:34:33.779Z;7651.25;1;;
2018-10-02T06:34:34.805Z;7650.75;1;Bid;
2018-10-02T06:34:34.805Z;7650.75;1;Bid;
2018-10-02T06:34:36.617Z;7650.75;1;;
2018-10-02T06:34:37.549Z;7650.75;1;;
2018-10-02T06:34:37.839Z;7651.25;1;Bid;
2018-10-02T06:34:38.050Z;7651.5;1;Offer;
2018-10-02T06:34:38.270Z;7651.5;1;Offer;
2018-10-02T06:34:38.520Z;7651.5;1;Offer;
2018-10-02T06:34:39.053Z;7651.5;1;;
2018-10-02T06:34:41.540Z;7651.5;1;Offer;
2018-10-02T06:34:42.870Z;7651.5;1;;
2018-10-02T06:34:42.870Z;7651.5;1;;
2018-10-02T06:34:44.774Z;7651.5;1;Offer;
2018-10-02T06:34:45.442Z;7651.5;1;Offer;
2018-10-02T06:34:45.700Z;7651.5;1;;
2018-10-02T06:34:47.304Z;7651.5;1;;
2018-10-02T06:34:48.105Z;7651.5;1;;
2018-10-02T06:34:48.105Z;7651.5;1;;
2018-10-02T06:34:48.105Z;7651.5;1;;
2018-10-02T06:34:51.519Z;7651.5;1;Offer;
2018-10-02T06:34:52.000Z;7651.5;1;;
2018-10-02T06:34:52.499Z;7651.5;1;;
2018-10-02T06:34:53.308Z;7651.25;1;;
2018-10-02T06:34:53.308Z;7651.25;1;;
2018-10-02T06:34:57.574Z;7651.25;1;Offer;
2018-10-02T06:35:00.115Z;7651.25;1;Offer;
2018-10-02T06:35:00.219Z;7651.25;1;Offer;
2018-10-02T06:35:00.348Z;7651.25;1;Offer;
2018-10-02T06:35:00.348Z;7651.25;1;Offer;
2018-10-02T06:35:01.754Z;7651.25;1;Offer;
2018-10-02T06:35:02.275Z;7651.25;1;Offer;
2018-10-02T06:35:03.247Z;7651.25;1;Offer;
2018-10-02T06:35:03.339Z;7651.25;1;Offer;
2018-10-02T06:35:05.492Z;7651.25;1;Offer;
2018-10-02T06:35:05.492Z;7651.25;1;Offer;
2018-10-02T06:35:07.723Z;7651.25;1;Bid;
2018-10-02T06:35:07.466Z;7651.25;1;Offer;
2018-10-02T06:35:07.567Z;7651.25;1;Bid;
2018-10-02T06:35:07.567Z;7651.25;1;Bid;
2018-10-02T06:35:07.567Z;7651.25;1;Bid;
2018-10-02T06:35:08.630Z;7651.25;1;Bid;
2018-10-02T06:35:08.630Z;7651.25;1;Bid;
2018-10-02T06:35:08.630Z;7651.25;1;Bid;
2018-10-02T06:35:11.384Z;7651.25;1;Bid;
2018-10-02T06:35:12.101Z;7651.25;1;Offer;
2018-10-02T06:35:12.212Z;7651.25;1;Offer;
2018-10-02T06:35:12.452Z;7651.25;1;Offer;
2018-10-02T06:35:12.452Z;7651.25;1;Offer;
2018-10-02T06:35:12.452Z;7651.25;1;Offer;
2018-10-02T06:35:14.817Z;7651.25;1;Offer;
2018-10-02T06:35:15.280Z;7651.25;1;;
2018-10-02T06:35:15.280Z;7651.25;1;;
2018-10-02T06:35:15.821Z;7651.25;1;;
2018-10-02T06:35:17.247Z;7651.25;1;;
2018-10-02T06:35:18.742Z;7651.25;1;;
2018-10-02T06:35:18.742Z;7650.75;1;;
2018-10-02T06:35:18.742Z;7650.75;1;;
2018-10-02T06:35:18.982Z;7651;1;Offer;
2018-10-02T06:35:21.146Z;7651;1;;
2018-10-02T06:35:21.933Z;7651;1;;
2018-10-02T06:35:21.933Z;7651;1;;
2018-10-02T06:35:23.381Z;7651;1;;
2018-10-02T06:35:25.384Z;7651;1;;
2018-10-02T06:35:27.743Z;7651;1;Bid;
2018-10-02T06:35:27.743Z;7651;1;Bid;
2018-10-02T06:35:29.258Z;7651;1;;
2018-10-02T06:35:31.884Z;7651;1;;
2018-10-02T06:35:31.884Z;7651;1;;
2018-10-02T06:35:33.873Z;7651;1;;
2018-10-02T06:35:36.852Z;7651;1;Bid;
2018-10-02T06:35:37.274Z;7651;1;Bid;
2018-10-02T06:35:37.274Z;7651;1;Bid;
2018-10-02T06:35:40.118Z;7651;1;Bid;
2018-10-02T06:35:40.566Z;7651.25;1;Bid;
2018-10-02T06:35:40.897Z;7651.25;1;;
2018-10-02T06:35:41.052Z;7651.25;1;;
2018-10-02T06:35:41.052Z;7651.25;1;;
2018-10-02T06:35:42.112Z;7651.25;1;Bid;
2018-10-02T06:35:42.670Z;7651.25;1;Bid;
2018-10-02T06:35:43.099Z;7651.25;1;Bid;
2018-10-02T06:35:43.099Z;7651.25;1;Bid;
2018-10-02T06:35:43.099Z;7651.25;1;Bid;
2018-10-02T06:35:43.099Z;7651.25;1;Bid;
2018-10-02T06:35:44.969Z;7651.25;1;Bid;
2018-10-02T06:35:45.236Z;7651.25;1;Bid;
2018-10-02T06:35:45.714Z;7651.25;1;;
2018-10-02T06:35:45.714Z;7651.25;1;;
2018-10-02T06:35:45.714Z;7651.25;1;;
2018-10-02T06:35:48.103Z;7651.25;1;Bid;
2018-10-02T06:35:49.037Z;7651.25;1;Bid;
2018-10-02T06:35:49.619Z;7651.25;1;Bid;
2018-10-02T06:35:49.908Z;7651.25;1;;
2018-10-02T06:35:50.451Z;7651.75;1;;
2018-10-02T06:35:50.908Z;7651.5;1;Bid;
2018-10-02T06:35:50.908Z;7651.5;1;Bid;
2018-10-02T06:35:51.911Z;7651.5;1;Bid;
2018-10-02T06:35:52.970Z;7651.5;1;Offer;
2018-10-02T06:35:54.441Z;7651.5;1;;
2018-10-02T06:35:55.017Z;7651.5;1;Bid;
2018-10-02T06:35:55.215Z;7651.5;1;Bid;
2018-10-02T06:35:55.479Z;7651.5;1;Bid;
2018-10-02T06:35:56.046Z;7651.5;1;Bid;
2018-10-02T06:35:56.500Z;7651.5;1;Bid;
2018-10-02T06:35:56.839Z;7651.5;1;Bid;
2018-10-02T06:35:57.447Z;7651.5;1;Bid;
2018-10-02T06:35:59.710Z;7651.5;1;Bid;
2018-10-02T06:35:59.953Z;7651.5;1;Bid;
2018-10-02T06:36:00.160Z;7651.5;1;;
2018-10-02T06:36:01.121Z;7652;1;Offer;
2018-10-02T06:36:01.121Z;7652;1;Offer;
2018-10-02T06:36:02.097Z;7652;1;Offer;
2018-10-02T06:36:02.097Z;7652;1;Offer;
2018-10-02T06:36:05.833Z;7652;1;Offer;
2018-10-02T06:36:06.072Z;7652;1;Bid;
2018-10-02T06:36:07.073Z;7652;1;Bid;
2018-10-02T06:36:07.073Z;7652;1;Bid;
2018-10-02T06:36:07.073Z;7652;1;Bid;
2018-10-02T06:36:07.073Z;7652;1;Bid;
2018-10-02T06:36:10.122Z;7652;1;Bid;
2018-10-02T06:36:12.131Z;7652.25;1;Offer;
2018-10-02T06:36:12.131Z;7652.25;1;Offer;
2018-10-02T06:36:12.131Z;7652.25;1;Offer;
2018-10-02T06:36:15.400Z;7652.25;1;Offer;
2018-10-02T06:36:16.913Z;7652.25;1;Offer;
2018-10-02T06:36:19.071Z;7652.25;1;Offer;
2018-10-02T06:36:19.966Z;7652.25;1;Bid;
2018-10-02T06:36:19.961Z;7652.25;1;Bid;
2018-10-02T06:36:19.961Z;7652.25;1;Bid;
2018-10-02T06:36:21.701Z;7652.5;1;Offer;
2018-10-02T06:36:24.178Z;7652.75;1;Offer;
2018-10-02T06:36:24.341Z;7652.75;1;Offer;
2018-10-02T06:36:25.110Z;7652.75;1;Offer;
2018-10-02T06:36:25.110Z;7652.75;1;Offer;
2018-10-02T06:36:27.483Z;7652.75;1;Offer;
2018-10-02T06:36:27.709Z;7652.75;1;Offer;
2018-10-02T06:36:27.709Z;7652.75;1;Offer;
2018-10-02T06:36:28.635Z;7652.75;1;Offer;
2018-10-02T06:36:28.635Z;7652.75;1;Offer;
2018-10-02T06:36:29.681Z;7652.75;1;Offer;
2018-10-02T06:36:31.386Z;7652.75;2;Offer;
2018-10-02T06:36:31.791Z;7652.75;2;Offer;
2018-10-02T06:36:33.105Z;7652;1;Bid;
2018-10-02T06:36:33.248Z;7652;1;Bid;
2018-10-02T06:36:33.958Z;7652;1;Offer;
2018-10-02T06:36:33.958Z;7652;1;Offer;
2018-10-02T06:36:34.797Z;7652;1;Offer;
2018-10-02T06:36:35.024Z;7652;1;Offer;
2018-10-02T06:36:35.389Z;7652;1;Offer;
2018-10-02T06:36:35.389Z;7652;1;Offer;
2018-10-02T06:36:35.389Z;7652;1;Offer;
2018-10-02T06:36:37.122Z;7651.75;1;Offer;
2018-10-02T06:36:37.122Z;7651.75;1;Offer;
2018-10-02T06:36:38.415Z;7651.75;1;Offer;
2018-10-02T06:36:38.704Z;7651.75;1;Offer;
2018-10-02T06:36:38.704Z;7651.75;1;Offer;
2018-10-02T06:36:38.704Z;7651.75;1;Offer;
2018-10-02T06:36:38.704Z;7651.75;1;Offer;
2018-10-02T06:36:40.995Z;7651.25;1;;
2018-10-02T06:36:41.424Z;7651.25;1;Offer;
2018-10-02T06:36:41.738Z;7651.25;1;Bid;
2018-10-02T06:36:42.126Z;7651.25;1;Bid;
2018-10-02T06:36:42.833Z;7651;1;;
2018-10-02T06:36:42.932Z;7651;1;;
2018-10-02T06:36:43.411Z;7651;1;Offer;
2018-10-02T06:36:44.107Z;7650.75;1;Offer;
2018-10-02T06:36:45.281Z;7650.75;1;Offer;
2018-10-02T06:36:45.989Z;7650.75;1;Offer;
2018-10-02T06:36:47.454Z;7650.25;1;Bid;
2018-10-02T06:36:47.482Z;7650.25;2;Bid;
2018-10-02T06:36:48.100Z;7650.25;2;Bid;
2018-10-02T06:36:48.100Z;7650.25;2;Bid;
2018-10-02T06:36:49.400Z;7650.25;2;Bid;
2018-10-02T06:36:49.396Z;7650.5;1;;
2018-10-02T06:36:50.509Z;7650.5;1;Offer;
2018-10-02T06:36:50.611Z;7650.5;1;Offer;
2018-10-02T06:36:51.478Z;7650.5;1;Bid;
2018-10-02T06:36:52.529Z;7650.5;1;Bid;
2018-10-02T06:36:52.529Z;7650.5;1;Bid;
2018-10-02T06:36:53.191Z;7650.5;1;Bid;
2018-10-02T06:36:53.853Z;7650.5;1;;
2018-10-02T06:36:54.419Z;7650.5;1;;
